Time, brightness
6808,477
6818,477
6829,477
6840,478
6850,478
6860,477
6871,477
6881,477
6891,478
6902,478
6913,478
6923,478
6933,479
6943,479
6953,479
6964,479
6975,479
6985,479
6995,479
7006,479
7016,479
7026,480
7037,480
7048,480
7058,480
7068,480
7078,480
7089,480
7099,480
7110,480
7120,480
7131,481
7141,481
7151,481
7161,481
7173,481
7183,481
7193,481
7203,480
7214,480
7224,480
7235,481
7245,481
7256,481
7266,481
7276,481
7286,481
7297,480
7308,480
7318,480
7328,480
7339,480
7349,480
7359,480
7370,481
7380,480
7391,480
7401,480
7411,479
7421,479
7432,479
7443,479
7453,479
7463,479
7474,479
7484,479
7494,478
7505,478
7516,478
7526,478
7536,478
7546,478
7557,478
7568,478
7578,478
7588,478
7599,477
7609,477
7619,477
7629,477
7641,477
7651,477
7661,477
7671,477
7682,477
7692,477
7703,477
7713,477
7724,477
7734,477
7744,477
7754,477
7764,477
7776,477
7786,477
7796,478
7806,477
7817,477
7827,477
7838,477
7848,477
7859,477
7869,477
7879,478
7889,478
7901,478
7911,478
7921,478
7931,478
7942,478
7952,478
7962,478
7973,478
7984,479
7994,479
8004,479
8014,479
8025,479
8036,479
8046,479
8056,480
8067,480
8077,480
8087,480
8097,480
8109,480
8119,481
8129,481
8139,480
8150,480
8160,480
8171,480
8181,481
8192,481
8202,481
8212,481
8222,481
8233,481
8244,481
8254,481
8264,481
8274,481
8285,481
8295,481
8306,481
8316,481
8327,481
8337,481
8347,481
8357,481
8369,480
8379,480
8389,480
8399,480
8410,480
8420,480
8430,481
8441,480
8452,480
8462,480
8472,479
8482,479
8493,479
8504,479
8514,479
8524,479
8535,479
8545,479
8555,479
8566,478
8577,478
8587,478
8597,478
8607,478
8617,478
8628,478
8639,478
8649,478
8659,477
8670,477
8680,477
8690,477
8701,477
8712,477
8722,477
8732,477
8742,477
8753,477
8763,477
8774,477
8784,477
8795,477
8805,477
8815,477
8825,477
8837,477
8847,478
8857,478
8867,477
8878,477
8888,477
8899,477
8909,477
8920,477
8930,478
8940,478
8950,478
8961,479
8972,479
8982,479
8992,479
9003,479
9013,479
9023,479
9034,479
9044,479
9055,480
9065,480
9075,480
9085,480
9096,480
9107,480
9117,480
9127,480
9138,480
9148,480
9158,481
9169,481
9180,481
9190,481
9200,481
9210,481
9221,481
9232,481
9242,481
9252,481
9263,481
9273,481
9283,481
9293,481
9305,481
9315,481
9325,481
9335,481
9346,481
9356,481
9367,481
9377,481
9388,481
9398,481
9408,481
9418,481
9428,481
9440,481
9450,480
9460,480
9470,481
9481,481
9491,481
9502,480
9512,480
9523,480
9533,480
9543,480
9553,479
9565,479
9575,479
9585,479
9595,479
9606,479
9616,479
9626,478
9637,478
9648,478
9658,478
9668,478
9678,478
9689,478
9700,478
9710,478
9720,478
9731,477
9741,477
9751,477
9761,477
9773,477
9783,477
9793,477
9803,477
9814,478
9824,477
9835,477
9845,477
9856,477
9866,477
9876,477
9886,477
9897,478
9908,478
9918,478
9928,478
9938,478
9949,478
9959,478
9970,478
9980,478
9991,478
10001,478
